Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_566.jpg;0;0;0;0;99.66999;85.589;0.0002352111;70.9673;8.797213E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_607.jpg;0;0;0;0;99.66999;85.589;0.0002352376;70.9673;7.218437E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_648.jpg;0;0;0;0;99.66999;85.589;0.000235264;70.9673;5.639627E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_689.jpg;0;0;0;0;99.66999;85.589;0.0002352905;70.9673;4.060851E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_730.jpg;0;0;0;0;99.66999;85.589;0.0002354046;70.9673;3.711029E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_776.jpg;0;0;0;0;99.66999;85.589;0.0002355187;70.9673;3.361206E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_816.jpg;0;0;0;0;99.66999;85.589;0.0002355451;70.9673;1.782397E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_858.jpg;0;0;0;0;99.66999;85.589;0.0002357468;70.9673;2.661561E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_900.jpg;0;0;0;0;99.66999;85.589;0.0002357733;70.9673;1.082752E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_940.jpg;0;0;0;0;99.66999;85.589;0.0002358874;70.9673;7.329301E-08
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_46_982.jpg;0;0;0;0;99.66999;85.589;0.0002360147;70.9673;-4.062968E-08
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_023.jpg;0;0;0;0;99.66999;85.589;0.0002361199;70.9673;-2.298386E-08
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_064.jpg;0;0;0;0;99.66999;85.589;0.0002361376;70.9673;-1.282367E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_106.jpg;0;0;0;0;99.66999;85.589;0.0002361552;70.9673;-2.334896E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_147.jpg;0;0;0;0;99.66999;85.589;0.0002362604;70.9673;-2.15847E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_187.jpg;0;0;0;0;99.66999;85.589;0.0002362781;70.9673;-3.210999E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_231.jpg;0;0;0;0;99.66999;85.589;0.0002364666;70.9673;-1.542462E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_274.jpg;0;0;0;0;99.66999;85.589;0.0002364754;70.9673;-2.06871E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_314.jpg;0;0;0;0;99.66999;85.589;0.0002364842;70.9673;-2.594991E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_356.jpg;0;0;0;0;99.66999;85.589;0.000236493;70.9673;-3.121239E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_397.jpg;0;0;0.1195199;-0.01648021;99.66985;85.5886;359.9916;70.96731;-1.122454E-07
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_438.jpg;0;0;0.2439601;0;99.67023;85.58973;0.01751689;70.96741;2.332661E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_479.jpg;0;0;0.3659098;0;99.67023;85.58973;0.01650062;70.96741;4.594662E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_520.jpg;0;0;0.4902213;0;99.67022;85.58972;0.01539674;70.96742;6.695119E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_562.jpg;0;0;0.6131608;0;99.67021;85.58971;0.0136015;70.96742;9.390051E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_603.jpg;0;0;0.7382548;0;99.6702;85.58971;0.01233189;70.96742;1.18434E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_644.jpg;0;0;0.8638623;0;99.6702;85.58971;0.01101986;70.96742;1.297628E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_684.jpg;0;0;0.980361;0;99.67021;85.5897;0.009678549;70.96742;1.382713E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_729.jpg;0;0;1;0;99.67022;85.5897;0.008321643;70.96742;1.476855E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_772.jpg;0;0;1;0;99.67023;85.58971;0.006960826;70.96742;1.51624E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_812.jpg;0;0;1;0;99.67023;85.5897;0.005608838;70.96741;1.581889E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_853.jpg;0;0;1;0;99.67024;85.58969;0.004276588;70.96741;1.621331E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_895.jpg;0;0;1;0;99.67023;85.58968;0.0029752;70.96741;1.647876E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_936.jpg;0;0;1;0;99.67023;85.58968;0.001713731;70.96742;1.680812E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_47_977.jpg;0;0;1;0;99.67022;85.58968;0.0005015283;70.96742;1.695587E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_018.jpg;0;0;1;0;99.67021;85.58968;-0.000653618;70.96742;1.692931E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_059.jpg;0;0;1;0;99.67021;85.58967;-0.001744567;70.96742;1.673514E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_100.jpg;0;0;1;0;99.6702;85.58967;-0.002764859;70.96742;1.65637E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_141.jpg;0;0;1;0;99.6702;85.58967;-0.00415164;70.96742;1.563473E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_188.jpg;0;0;1;0;99.67019;85.58967;-0.004973744;70.96742;1.4492E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_237.jpg;0;0;1;0;99.67019;85.58968;-0.005710495;70.96742;1.350863E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_285.jpg;0;0;0;0;99.67018;85.58968;359.9933;70.96742;1.263141E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_333.jpg;0;0;0;0;99.67018;85.58969;359.9928;70.96742;1.143475E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_373.jpg;0;0;0;0;99.67017;85.58968;359.9924;70.96742;1.055961E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_416.jpg;0;0;0;0;99.67017;85.58968;359.9921;70.96742;9.425695E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_463.jpg;0;0;0;0;99.67017;85.58967;359.9917;70.96742;7.470206E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_503.jpg;0;0;0;0;99.67017;85.58967;359.9916;70.96742;6.423729E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_545.jpg;0;0.03870893;0;0;99.67018;85.58969;359.9923;70.96742;5.025821E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_585.jpg;0;0.1624768;0;0.01447146;99.67043;85.59041;0.009595428;70.96265;-6.33535E-06
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_627.jpg;0;0.2855337;0;0;99.67061;85.59095;0.02110022;70.9966;9.435742E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_668.jpg;0;0.4088366;0;0.02913379;99.67113;85.59248;0.05503245;70.9639;3.654636E-05
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_709.jpg;0;0.5360548;0;0.03336844;99.67178;85.59437;0.09497383;71.09885;-0.0001930281
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_750.jpg;0;0.6558115;0;0.05086863;99.67278;85.59727;0.1554475;71.17417;-0.0004681314
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_790.jpg;0;0.779922;0;0.06882557;99.67419;85.60139;0.2393542;71.20188;-0.0005214001
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_832.jpg;0;0.899025;0;0.1159244;99.67625;85.60744;0.3619734;71.1938;-0.000409506
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_879.jpg;0;1;0;0.156499;99.67886;85.61502;0.5043036;71.25067;-0.001575347
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_920.jpg;0;1;0;0.1736212;99.68187;85.62366;0.650245;71.21718;-0.000278168
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_48_962.jpg;0;1;0;0.2197129;99.68726;85.63941;0.8906711;71.23804;-0.0007372159
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_003.jpg;0;1;0;0.2444841;99.69152;85.65186;1.06504;71.14799;0.0006741707
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_044.jpg;0;1;0;0.2705878;99.69619;85.66534;1.232393;71.17154;-0.001660627
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_087.jpg;0;1;0;0.3140461;99.70098;85.67902;1.336932;71.20375;-0.002090474
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_135.jpg;0;1;0;0.3427723;99.70509;85.69044;1.266367;71.20874;-0.003186982
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_182.jpg;0;1;0;0.4028555;99.71252;85.71143;1.143052;71.2984;-0.001106364
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_227.jpg;0;1;0;0.4612031;99.71815;85.72774;1.098757;71.20144;0.001297908
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_270.jpg;0;1;0;0.4905088;99.72426;85.74546;1.077259;71.17682;0.0005266179
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_313.jpg;0;1;0;0.5142949;99.731;85.76493;1.085075;71.06503;0.0004415202
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_353.jpg;0;1;0;0.5480315;99.7382;85.78576;1.110434;71.04635;-0.0004521847
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_395.jpg;0;1;0;0.5715383;99.74603;85.80835;1.160354;71.00009;0.0003938705
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_442.jpg;0;1;0;0.6199121;99.75873;85.84484;1.240018;70.83716;0.0002265165
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_483.jpg;-0.3360057;1;0;0.6373669;99.76723;85.86903;1.231833;70.75452;-0.0007589
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_524.jpg;-2.167375;1;0;0.680243;99.77647;85.89468;1.218484;70.65605;-0.0002259009
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_565.jpg;-4.026554;1;0;0.7126689;99.78658;85.92138;1.200276;70.56094;-0.0001108281
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_607.jpg;-5.960512;1;0;0.7673324;99.79772;85.94942;1.191116;70.40814;0.0008683286
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_652.jpg;-8.008733;1;0;0.7935386;99.80983;85.97876;1.198234;70.1174;0.002196426
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_699.jpg;-10.02078;1;0;0.8287231;99.82284;86.00867;1.193894;69.69767;0.003210098
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_745.jpg;-12.13019;1;0;0.8663564;99.84451;86.0555;1.189721;68.93036;0.003434124
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_786.jpg;-14.04076;1;0;0.8919441;99.8606;86.08812;1.19829;68.31713;0.002027395
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_829.jpg;-15;1;0;0.9217582;99.87779;86.12116;1.196905;67.60657;-0.003889334
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_877.jpg;-15;1;0;0.9668201;99.89606;86.15527;1.199932;66.90079;359.9911
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_926.jpg;-15;1;0;1.005068;99.92542;86.20812;1.204121;65.87579;359.9836
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_49_966.jpg;-15;1;0;1.034267;99.94621;86.24416;1.201251;65.1691;359.9801
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_007.jpg;-15;1;0;1.058728;99.96802;86.28093;1.199118;64.3993;359.9788
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_048.jpg;-14.41438;1;0;1.109539;99.99095;86.31856;1.20184;63.60964;359.9786
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_089.jpg;-12.51348;1;0;1.140464;100.0147;86.35735;1.210244;62.87683;359.9867
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_135.jpg;-10.45185;1;0;1.178616;100.0392;86.3974;1.219464;62.25355;0.003692794
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_182.jpg;-8.439993;1;0;1.213627;100.0778;86.45934;1.233172;61.44492;0.004537897
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_222.jpg;-6.529251;1;0;1.241913;100.1042;86.50184;1.234791;61.00476;0.003860861
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_265.jpg;-4.658604;1;0;1.270778;100.131;86.54549;1.234085;60.63356;0.00321088
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_306.jpg;-2.804693;1;0;1.304751;100.1582;86.59051;1.238876;60.37489;0.001942202
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_348.jpg;-0.9163964;1;0;1.350994;100.1857;86.63668;1.237563;60.22729;0.0007654799
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_389.jpg;0;1;0;1.383499;100.2135;86.68427;1.240496;60.1619;-0.0001398916
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_430.jpg;0;1;0;1.4149;100.2418;86.73305;1.244569;60.13827;-0.0007335379
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_471.jpg;0;1;0;1.447503;100.2707;86.78291;1.246696;60.12464;-0.0008172549
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_512.jpg;0;1;0;1.477645;100.3002;86.83379;1.246272;60.11773;-0.0009307534
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_553.jpg;0;1;0;1.509756;100.3304;86.88588;1.252003;60.10582;-0.0009228295
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_600.jpg;0;1;0;1.540047;100.3612;86.93895;1.25359;60.1011;-0.0009630736
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_648.jpg;0;1;0;1.571187;100.4086;87.02063;1.259082;60.08771;-0.0009608874
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_696.jpg;0;1;0;1.617607;100.4409;87.07634;1.258268;60.08259;-0.0009845049
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_743.jpg;0;1;0;1.649123;100.4906;87.162;1.26302;60.07047;-0.0009957419
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_784.jpg;0;1;0;1.679892;100.5246;87.22044;1.26627;60.06324;-0.001011782
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_825.jpg;0;1;0;1.710575;100.5592;87.27991;1.269005;60.05598;-0.001018055
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_866.jpg;0;1;0;1.741192;100.5944;87.34044;1.271078;60.0487;-0.001024647
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_907.jpg;0;1;0;1.771738;100.6302;87.40207;1.27619;60.03972;-0.001041435
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_948.jpg;0;1;0;1.817318;100.6666;87.46471;1.279299;60.03289;-0.001039008
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_50_989.jpg;0;1;0;1.847713;100.7037;87.52837;1.280927;60.02569;-0.001055314
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_030.jpg;0;1;0;1.877208;100.7413;87.59309;1.284008;60.01922;-0.001077973
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_075.jpg;0;1;0;1.908044;100.7797;87.65889;1.288932;60.01051;-0.001082806
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_117.jpg;0;1;0;1.938264;100.8186;87.72568;1.290803;60.00361;-0.001087317
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_165.jpg;0;1;0;1.968399;100.8781;87.82777;1.292186;59.99196;-0.001094763
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_205.jpg;0;1;0;1.998183;100.9185;87.89722;1.298494;59.98419;-0.001127911
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_248.jpg;0;1;0;2.027381;100.9596;87.96761;1.300834;59.97751;-0.001120627
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_294.jpg;0;1;0;2.072972;101.0012;88.03899;1.29997;59.97017;-0.001140775
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_335.jpg;0;1;0;2.102531;101.0435;88.11146;1.30324;59.96203;-0.001153747
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_376.jpg;0;1;0;2.131508;101.0864;88.18492;1.305491;59.95603;-0.001185532
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_418.jpg;0;1;0;2.161766;101.1299;88.25941;1.307995;59.9474;-0.001172563
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_465.jpg;0;1;0;2.190621;101.1962;88.37301;1.309449;59.93655;-0.001185614
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_511.jpg;-0.8947313;1;0;2.235358;101.2413;88.45001;1.312034;59.91747;-0.00118284
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_554.jpg;-2.824602;1;0;2.263866;101.2873;88.52772;1.312531;59.80966;-0.0007175982
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_595.jpg;-4.600353;1;0;2.292817;101.3346;88.60593;1.307853;59.56753;0.0001690645
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_636.jpg;-6.471183;1;0;2.321557;101.3834;88.68471;1.308975;59.18544;0.001296687
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_677.jpg;-8.313389;1;0;2.349158;101.4338;88.76372;1.308736;58.64285;-0.0009483096
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_718.jpg;-10.23421;1;0;2.376145;101.4863;88.84261;1.304405;57.92966;359.9774
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_760.jpg;-12.03071;1;0;2.402127;101.5409;88.9211;1.288346;57.04733;359.9373
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_802.jpg;-13.8928;1;0;2.427824;101.6265;89.03725;1.20638;55.39914;359.865
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_842.jpg;-15;1;0;2.454155;101.6867;89.11324;1.116589;54.11954;359.7947
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_882.jpg;-15;1;0;2.480281;101.7491;89.18831;1.010526;52.78874;359.7062
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_929.jpg;-15;1;0;2.519987;101.8138;89.26253;0.8918838;51.44191;359.603
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_51_971.jpg;-15;1;0;2.546174;101.8807;89.33587;0.7627553;50.08891;359.4865
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_52_014.jpg;-15;1;0;2.571598;101.9497;89.40825;0.62077;48.73091;359.363
/home/john/Projects/Robotics/term1/RoboND-Rover-Project/IMG/robocam_2018_10_28_12_30_52_054.jpg;-15;1;0;2.597706;102.021;89.47958;0.4684811;47.36878;359.2304
